class,subclass,query,response,tokens_extracted
application_security,defensive,10,"- Validate
- Sanitize
- Patch
- Log
- Debug
- Audit
- Rotate
- Cache
- Retry
- Monitor
- Secure
- Verify
- Disable
- Restart
- Monitor
- Analyze
- Clean
- Patch
- Log
- Enable
- Recover",analyze audit cache clean debug disable enable log monitor patch recover restart retry rotate sanitize secure validate verify
application_security,defensive,11,"Authentication  
Data integrity  
Input validation  
URL encoding  
SQL injection prevention  
CSRF protection  
Cross-site scripting (XSS) mitigation  
CSRF bypass  
Path sanitization  
CORS cross-origin resource sharing  
Token-based authentication  
Secure cookies  
Web application firewalls (WAFs)  
Application-level input validation  
Zero-day exploits  
SQL injection detection  
Denial of service (DoS) prevention  
Rate limiting  
Session management  
Request rate limiting  
Response rate limiting  
Cross-site request forgery (CSRF) protection  
Content Security Policy (CSP)  
Web application programmable interface (API)  
XMLHttpRequest object access  
JSON.parse error handling  
HTTP/HTTPS client-side validation  
Form data escaping  
Error messages and response codes  
User-agent string analysis  
Phishing defense  
Distributed denial-of-service (DDoS) protection  
OWASP ZAP tool for web application security testing  
Reverse proxy filtering  
Proxy policies  
Content delivery network (CDN) optimization  
Server load balancing  
DNS cache poisoning  
App access control  
Browser plugin injection prevention  
Content filtering  
Content compression  
Network layer security  
Data deduplication  
File system permission checks  
Access token expiration handling  
Security audit tools  
Application code review  
Code obfuscation  
Logging and",access agent analysis and api app application audit authentication based browser cache cdn checks client code codes compression content control cookies cors cross csrf data day defense delivery distributed dns dos encoding error escaping expiration file for form handling http https input interface json layer level load logging management messages network object origin parse path permission plugin policy proxy rate request resource response reverse review secure security server service session sharing side site sql string system testing token tool tools url user validation web zap zero
application_security,defensive,12,"input_security, input_validation, input_sanitization, input_malicious_data, input_encryption, input_logging, input_patching, input_caching, input_replay, input_tampering, input_hashing, input_forgery_protection, input_whois_check, input_ip_address_check, input_time_limit, input_request_body_size, input_file_size, input_buffer_overrun, input_network_traffic_analysis, input_dos, input_eastward_evasion, input_westward_evasion, input_southward_evasion, input_northward_evasion, input_hypervisors, input_virtualization, input_vulnerability_scanning, input_attack_vector_analysis, input_insight_mgmt, input_payload_exploitation, input_code_coverage, input_code_coverage_tool, input_downtime_prediction, input_performance_monitoring, input_backdoor_detection, input_flood_attack_prevention, input_deep_scan, input_tunnel_bypass, input_spray_attack, input_spambots_detection, input_fraud_detection, input_sql Injection, input_xss, input_cors, input_webreferrer, input_xframe, input_cross_site scripting, input_cross_domain_request, input_http_proxy, input_greedy_proxy, input_lateral_access,",access address analysis attack body buffer check code cors coverage cross data deep domain dos encryption file http input limit logging network payload performance prediction proxy request scan security site size sql time tool traffic validation vector
application_security,defensive,13,"1. Authentication
2. Caching
3. Cryptography
4. Encryption
5. Filtering
6. Logging
7. Mitigation
8. Rate limiting
9. Scanning
10. String manipulation
11. Tokenization
12. Validation
13. Whitelisting
14. XSS prevention
15. XSS mitigation
16. Yara scanning
17. Zlib compression
18. API gateways
19. Network filtering
20. SQL injection prevention
21. Cross-site scripting (XSS)
22. Denial of service (DoS) protection
23. Intrusion detection systems
24. Web application firewall (WAF)
25. Content Security Policy (CSP)
26. Application access control
27. Role-based access control (RBAC)
28. Web application monitoring
29. Application recovery plan
30. Secure web hosting
31. Secure sockets layer (SSL)
32. Secure HTTP
33. SSL/TLS certification
34. Web application development tools
35. OWASP top ten
36. Red team exercises
37. Penetration testing
3",access api application authentication based compression content control cross development dos encryption http layer logging network plan policy rate red role secure security service site sockets sql ssl string systems team ten testing tls tools top validation web
application_security,defensive,14,"Authentication  
Authorization  
Caching  
CSRF prevention  
Content Security Policy (CSP)  
Data Encryption Service (DES)  
Database connection management  
Email encryption  
Fingerprints and signatures  
Gated content  
Identity verification  
Input validation  
JSON Schema Validation (Schema)  
Logging and audit  
Message authentication  
Multi-factor authentication  
OAuth tokens  
Password hashing  
Policy enforcement  
Rate limiting  
Session state management  
Token-based authentication  
User agent detection  
Web application firewall (WAF)  
X-Forwarded-For  
X-Scheme-Secure  
X-XSS-Protection  
YandexCrypt  
Zapier",agent and application audit authentication authorization based connection content csrf data database des email encryption factor for identity input json logging management message multi oauth password policy rate schema scheme secure security service session state token tokens user validation verification web
application_security,defensive,15,"1. Input Validation
2. Error Handling
3. Access Control
4. Role-Based Access Control (RBAC)
5. Authentication
6. Password Strength Checks
7. Session Management
8. CSRF Protection
9. Cross-Site Scripting (XSS) Prevention
10. SQL Injection Prevention
11. Data Integrity
12. Encryption
13. Message Integrity and Signature Verification
14. IP Whitelisting
15. DDoS Protection
16. Rate Limiting
17. Content Security Policy (CSP)
18. Content Distribution Network (CDN) Protection
19. Least Privilege Principle
20. User Account Lockout
21. Account Lifetime
22. Role Assignment
23. Password Rotation
24. Web Application Firewall (WAF)
25. HTTP/HTTPS Proxy
26. Content Security Policy (CSP) for URLs
27. Content Delivery Networks (CDNs)
28. Web Application Gateway (WAGG) Integration
29. SSL/TLS Certificate Signing
30. Zero-Day Exploits Investigation
31. API Key Management
32. Token-based Authn and Secs
3",access account and api application assignment authentication based cdn certificate checks content control cross csrf data day delivery distribution encryption error for gateway handling http https input integration key least lifetime management message network password policy proxy rate role rotation secs security session signature site sql ssl strength tls token urls user validation verification web zero
application_security,defensive,16,"authentication  
ban\_unauthorized\_access  
check\_token\_length  
check\_cookie\_length  
check\_file\_size  
delete\_session\_data  
dump\_application\_state  
execute\_trusted\_code  
firewall\_rules  
grant\_requests\_only  

gate\_authentications  
hash\_passwords  
injection\_protection  
is\_there\_any\_cross\-domain\_attempted\_attack  

jail\_scope\_management  
kernel\_security\_mechanisms  
log\_capture\_and\_analysis  
malicious\_activity\_tracking  

network\_detection  
os\_detect\_exploits  
patching\_applications  

remove\_unwanted\_plugins  
root\_login\_policy\_configuration  
secure\_encryption\_techniques  

sessions\_cleanup\_regulations  
unprotected\_resource\_reversal 

validate\_security\_configurations  
verify\_web\_fingerprints

waf_rules  
xor\_attacks  
xml\_schema\_validation",access activity analysis and any application applications attack attacks authentication ban capture check cleanup code configuration cookie cross data delete detect domain dump encryption execute file gate grant hash kernel length log login management network only plugins policy remove requests resource root rules schema scope secure security session sessions size state there token tracking trusted validate validation verify web xml xor
application_security,defensive,17,"Application injection prevention  
Application state management  
Application version verification  
Access token protection  
Content sanitization  
User input validation  
SQL injection prevention  
Cross-site scripting prevention  
Resource locking and unlocking  
Session management  
Sensitive data masking  
Web request forgery prevention  
HTTP header sanitization  
File extension filtering  
XML serialization compression  
Request body encryption  
CSRF token implementation  
Redirect flow control  
Response redirection  
HTTPS best practices  
Application vulnerability scanning  
Web service authentication  
App access control  
Application logging  
Application monitoring  
Application caching  
Database password hashing  
Token-based authentication  
Captcha generation and use  
Session expiration policy  
Password hashing library usage  
OAuth2 authorization server integration  
API key management  
JWT token security  
Application firewall  
Application load balancing  
Rate limiting strategy  
Session persistence techniques  
Content negotiation in web development  
Application migration support  
Distributed transaction isolation  
Cross-origin resource sharing (CORS)  
Code obfuscation  
Application identity management  
Web application deployment guidelines",access and api app application authentication authorization based best body captcha code compression content control cors cross csrf data database deployment development distributed encryption expiration extension file flow generation header http https identity implementation input integration jwt key library load locking logging management migration oauth origin password policy rate redirect request resource response security serialization server service session sharing site sql state strategy support token transaction usage use user validation verification version web xml
application_security,defensive,18,"```python
input_validation
input_sanitization
input_patching
input_caching
input_encryption
input_hashing
input_session_management
input_security_headers
input_access_control
input_content_authorization
input_data_encoding
input_ip_address
input_domain_name
input_file_path
input_directory_name
input_ldap_authentication
input_sql_injection
input_xss_attack
input_xmlrpc
input_jwt_token
input_password_hashing
input_session_id_generation
input_websocket_protocols
input_https_protocols
input_webmail_authentication
input_malware_scan
input_forgery_protection
input_data_spoofing
input_dns_query_filtering
input_forgery_defense
input_input_validation
input_api_key_validation
input_request_body_validation
input_cookie_validation
input_response_headers_validation
input_url_rewriting
input_file_extension_check
input_database_constraints
input_dbms_backdoor_discovery
input_insufficient_authentication
input_sql Injection Exploitation
input_xss_Exploit
input_dos Attack
input_forgery_Resort
input_input_TypeMismatch
input_xss_Sensitive
input_sqlInjection
```",access address api attack authentication authorization body check constraints content control cookie data database defense directory dns domain dos encoding encryption extension file generation headers https input jwt key ldap management name password path protocols python query request response scan security session sql token url validation websocket
application_security,defensive,19,"application-level 
authentication 
database-security 
exception-handling 
honeypot 
ip-protection 
ldap-access-logging 
malware-detection 
network-security 
output-filtering 
password-policy 
permission-granting 
red-team-testing",access application authentication database exception handling ldap level logging network output password permission policy red security team testing
application_security,defensive,20,"Input: 
```python
defensive_related = [""validation"", ""sanitization"", ""patching""]
```",input python related validation
application_security,educational,1,"1. Python
2. Java
3. PHP
4. Ruby
5. C++
6. Docker
7. Kubernetes
8. Ansible
9. Nginx
10. Apache
11. MongoDB
12. Redis
13. Spring
14. Flask
15. Django
16. Node.js
17. Express
18. MySQL
19. PostgreSQL
20. AWS
21. Azure
22. Google Cloud Platform (GCP)
23. Docker Hub
24. Git
25. GitHub
26. Kubernetes Dashboard
27. Ansible Playbook
28. Nginx configuration management
29. OpenShift
30. Kubernetes Operator
31. Terraform
32. Docker Compose
33. Docker Swarm
34. Istio
35. Consul
36. Kubernetes Secrets
37. Kubernetes RBAC
38. Kubernetes StatefulSets
39. Kubernetes Ingress Controllers
40. Kubernetes Deployment Pods
41. Kubernetes Jobs
42. Kubernetes Events
43. Prometheus
44. Grafana
45. Datad",ansible apache aws azure cloud compose configuration controllers dashboard deployment django docker events express git github google hub java jobs management mongodb mysql nginx node operator php platform postgresql python redis ruby spring terraform
application_security,educational,2,"1. OWASP
2. SSL
3. TLS
4. CTF
5. OWASP ZAP
6. DLP
7. IAM
8. SQL Injection
9. Cross-Site Scripting (XSS)
10. OWASP Top Ten
11. API Security
12. Tokenization
13. OWASP Juice Shop
14. Secure Coding
15. CSRF
16. OWASP Top 10
17. XSS Prevention
18. API Management
19. Web Application Security
20. HTTPS
21. Secure Sockets Layer (SSL)
22. JWT (JSON Web Tokens)
23. Data Encryption
24. Content Security Policy
25. OWASP Top-Notch
26. API Gateway
27. REST API
28. Token Authentication
29. OWASP ZAP CLI
30. OWASP Zipkin
31. OWASP Dependency Check Tool
32. OWASP Dependency Audit
33. OWASP Dependency Warden
34. OWASP Dependency Scanner
35. OWASP Dependency Checker
36. OWASP Dependency Watcher
37. OWASP",api application audit authentication check checker cli coding content cross csrf data dependency encryption gateway https iam json jwt layer management policy rest scanner secure security shop site sockets sql ssl ten tls token tokens tool top web zap
application_security,educational,3,"1. Cryptography 
2. Security Standards 
3. Web Application Security 
4. Threat Modeling 
5. Security Testing 
6. Phishing Defense 
7. Access Control 
8. Secure Coding Practices 
9. Data Encryption 
10. Web Vulnerability Scanning 
11. DDoS Protection 
12. Network Segmentation 
13. Firewall Configuration 
14. SSL/TLS Certificates 
15. SQL Injection Prevention 
16. Botnet Defenses 
17. Intrusion Detection Systems (IDS) 
18. Password Hashing and Salt Handling 
19. App Authentication 
20. Zero-Day Exploits 
21. Cross-Site Scripting (XSS) Prevention 
22. Cross-Site Request Forgery (CSRF) Protection 
23. Session Management 
24. API Gateway Security 
25. Virtual Machines Security 
26. App Access Policies 
27. Content Security Policy (CSP) 
28. Content Distribution Network (CDN) Optimization 
29. Application Performance Monitoring (APM) 
30. Application Logging 
31. Application Error Handling 
32. Secure Sockets Layer (SSL) Connections 
33.",access and api app application authentication cdn coding configuration connections content control cross csrf data day defense distribution encryption error gateway handling ids layer logging management network password performance policy request salt secure security session site sockets sql ssl systems testing threat tls virtual web zero
application_security,educational,4,"Attack detection tools  
Authentication protocols  
Authorization strategies  
Code analysis tools  
Cryptography algorithms  
Data protection measures  
Dependency management solutions  
Environment variables  
Firewall configurations  
Identity and access management (IAM)  
Integrity validation techniques  
Knowledge verification systems  
Language translation engines  
Machine learning models  
Network security devices  
Obfuscation techniques  
Password hashing mechanisms  
Protocol encryption standards  
Resource lifecycle management  
Security audit tools  
Symmetric-key cryptography  
Token-based authentication  
Virtual environments  
XSS prevention libraries  
Zero-day exploit discovery  
180s attack analysis  
Application layer security  
Backend service security  
Blockchain technology in security  
Content Security Policy implementations  
Django project security  
End-to-end encryption services  
Flask framework for web development  
Golang language features for backend development  
HMAC and HMAC-SHA256  
IIS server configuration and best practices  
Jenkins CI/CD for continuous integration/continuous deployment  
Java security principles  
Keras model training and deployment  
Leverage security plugins  
Memory safety concepts  
Open source vulnerabilities  
Password policy enforcement  
Proxy services for API security  
Reverse shell execution methods  
SQL injection mitigation  
TLS/SSL encryption protocols  
Unix-like file system features  
XSRF token injection prevention  
ZMQ networking library for distributed applications",access analysis and api application applications attack audit authentication authorization backend based best code configuration content continuous data day dependency deployment development devices distributed django encryption end environment environments execution features file for framework iam identity integration java key knowledge language layer learning libraries library like machine management memory methods model models network open password plugins policy project protocol protocols proxy resource reverse security server service services sha shell source sql ssl system systems technology tls token tools training translation unix validation variables verification virtual web zero
application_security,educational,5,"1. Python
2. C++
3. Ruby
4. Java
5. JavaScript
6. Node.js
7. Spring Boot
8. Django
9. React Native
10. Angular
11. Flask
12. Laravel
13. Vue.js
14. TypeScript
15. DDD (Domain-Driven Design)
16. Agile Development
17. Refactoring
18. Object-Oriented Programming
19. Code Review
20. Version Control Systems
21. Continuous Integration/Continuous Deployment (CI/CD)
22. Data Science
23. Machine Learning
24. AI and Deep Learning
25. Cybersecurity
26. Information Security
27. Digital Forensics
28. Penetration Testing
29. Ethical Hacking
30. Software Engineering
31. Secure Coding Practices
32. Web Application Security
33. Mobile App Security
34. Cloud Security
35. Network Security
36. Firewalls
37. Intrusion Detection Systems
38. Vulnerability Assessment
39. Black Box Testing
40. White Box Testing
41. Code",and angular app application assessment black boot box cloud code coding continuous control data ddd deep deployment design development digital django domain engineering ethical information integration java javascript learning machine mobile native network node object oriented programming python react review ruby science secure security software spring systems testing typescript version vue web white
application_security,educational,6,"1. API Security
2. Application Frameworks
3. Application Architecture
4. Code Signing
5. Denial of Service (DoS) Protection
6. Exploits and Vulnerabilities
7. Firewall Management
8. GitHub Actions
9. HTTP/HTTPS Security
10. Identity and Access Management (IAM)
11. Intrusion Detection System (IDS)
12. Kali Linux
13. Load Balancing
14. Network Security
15. OWASP
16. Password Policy
17. PHP Configuration
18. Red teaming
19. Software Development Lifecycle (SDLC)
20. Security Auditing
21. Security Testing Tools
22. Threat Intelligence
23. User Authentication
24. Vulnerability Scanning
25. Zero-day Attack Prevention
26. API Gateway
27. API Monitoring
28. Botnet Defense
29. Cloud-Based Security
30. Containerized Applications
31. DevOps Tools
32. Distributed Systems
33. DDoS Protection
34. Endpoint Detection and Response (EDR)
35. Encryption Techniques
36.防火墙管理
37",access actions and api application applications architecture attack authentication based cloud code configuration day defense development distributed dos encryption endpoint gateway github http https iam identity ids intelligence linux load management network password php policy red response security service software system systems testing threat tools user zero
application_security,educational,7,"1. Java
2. Python
3. Go
4. Ruby
5. C++
6. Swift
7. JavaScript
8. HTML
9. CSS
10. SQL
11. Node.js
12. Docker
13. Docker Compose
14. Kubernetes
15. Ansible
16. Terraform
17. Git
18. Maven
19. Jenkins
20. Dockerfile
21. Kubernetesmanifests
22. Kubernetesrules
23. Dockerfiles
24. Dockerimages
25. Kubernetescluster
26. Kubernetescontainers
27. Dockernetworks
28. Kubernetesapiservers
29. Kubernetesvolumes
30. Kubernetesservices
31. Kubernetesdeploymenttemplates
32. Kubernetesjobs
33. Kubernetesclusters
34. Kubernetesapps
35. Kubernetesregistries
36. Kubernetespodtemplates
37. Kubernetesjobtemplate
38. Kubernetesconfigmaps
39. Kubernetessecretnames
40. Kubernetessecretvalues
41. Kuberneteskubernetesclusters
42. Kubernetespods
43. Kubernetestasks
44. Kubernetesdeploymentsets",ansible compose css docker git html java javascript node python ruby sql swift terraform
application_security,educational,8,"- Authentication
- Encryption
-防火墙
- Scanners
- Vulnerability scanning
- Password management
- API gateways
- Security testing
- Secure coding
- SSL/TLS
- Web vulnerabilities
- SQL injection
- Cross-site scripting (XSS)
- Botnets
- Intrusion detection systems (IDS)",api authentication coding cross encryption ids management password secure security site sql ssl systems testing tls web
application_security,educational,9,"1. Security Protocols
2. Authentication
3. Encryption
4. Vulnerability Assessment
5. Penetration Testing
6. Threat Modeling
7. Malware Removal
8. DDoS Prevention
9. Secure Coding Practices
10. Firewall Configuration
11. Intrusion Detection Systems
12. Access Control
13. Phishing Defense
14. Network Traffic Monitoring
15. Data Encryption
16. SQL Injection Prevention
17. Web Application Firewalls (WAFs)
18. Secure Sockets Layer (SSL) Use
19. TLS Certificate Management
20. Tokenization Security
21. Cross-Site Scripting (XSS) Protection
22. Information Disclosure Protection
23. OWASP Top Ten Lists
24. OWASP ZAP Tool
25. OWASP Dependency Scanner
26. OWASP Juice Shooter
27. OWASP ZAP Debugger
28. OWASP API Security Test Kit (APSKit)
29. OWASP Dependency Advisor
30. OWASP Warnings Guide
31. OWASP Cheat Sheet
32. OWASP Best Practices for Software Developers
33. OWASP Principles and Practices",access advisor and api application assessment authentication best certificate coding configuration control cross data defense dependency developers encryption for guide information kit layer lists management network protocols scanner secure security sheet site sockets software sql ssl systems ten test testing threat tls tool top traffic use warnings web zap
application_security,educational,10,"1. AWS
2. Git
3. Docker
4. Kubernetes
5. Go
6. Python
7. Java
8. C#
9. ARM
10. Node.js
11. Docker Hub
12. Docker Compose
13. Docker Policy
14. AWS Lambda
15. Kubernetes Dashboard
16. Ansible
17. Terraform
18. Nginx
19. Express.js
20. Spring Boot
21. Django
22. Heroku
23. GCP
24. OpenShift
25. PostgreSQL
26. MongoDB
27. Redis
28. NAPALM
29. Kibana
30. Apache Spark
31. Kafka
32. Amazon Elastic Beanstalk
33. AWS CloudTrail
34. AWS Step Functions
35. AWS Amplify
36. AWS Glue
37. AWS IoT
38. AWS SNS
39. AWS SQS
40. AWS Config
41. Amazon Inspector
42. AWS WAF
43. AWS Security Hub
44. AWS Identity and",amazon and ansible apache arm aws boot compose config dashboard django docker elastic express functions git hub identity iot java lambda mongodb nginx node policy postgresql python redis security sns spark spring step terraform
application_security,educational,11,"1. Python 
2. Java
3. C++
4. Node.js
5. Go
6. Ruby
7. Swift
8. R
9. Kotlin
10. PHP
11. Perl
12. Swift (SwiftUI)
13. Rust
14. SQL
15. MongoDB
16. Apache
17. MySQL
18. Docker
19. Kubernetes
20. Git
21. Docker Compose
22. Ansible
23. Terraform
24. Ansible Playbooks
25. AWS Lambda
26. Heroku
27. Kubernetes
28. PostgreSQL
29. Django
30. Flask
31. Spring Boot
32. Express.js
33. React
34. Next.JS
35. Vue.js
36. Angular
37. React Native
38. Flutter
39. Node.js Webpack
40. Parcel
41. ESLint
42. Prettier
43. Yarn
44. NPM
45. Jest
46. Mocha
47. TestLab
4",angular ansible apache aws boot compose django docker eslint express flutter git java jest lambda mongodb mysql native next node npm parcel perl php postgresql python react ruby rust spring sql swift terraform vue webpack
application_security,educational,12,"1. OWASP
2. API Security
3. HTTPS
4. Secure Coding
5. Authentication
6. Password Protection
7. Data Encryption
8. CSRF Protection
9. Cross-Site Scripting (XSS)
10. SQL Injection
11. Session Management
12. XSS Prevention
13. Input Validation
14. Content Security Policy
15. Web Application Firewall (WAF)
16. SSL/TLS
17. XMLHttpRequest
18. HTTP Strict Transport Security (HSTS)
19. OAuth2
20. Tokenization
21. CSRF Tokens
22. Authorization Frameworks
23. API Gateway
24. JWT
25. TLS
26. X-Frame-Options
27. CSP
28. Content Negotiation
29. Content Security Policy Version 3 (CSPv3)
30. MIME Types
31. Secure Socket Layer (SSL) & Transport Layer Security (TLS)
32. SFTP
33. SSH
34. FTP
35. SMB
36. LDAP
37. Kerberos
38. Certificate Authorities (CA)
39",api application authentication authorization certificate coding content cross csrf data encryption frame ftp gateway http https input jwt layer ldap management mime oauth options password policy secure security session site socket sql ssh ssl strict tls tokens transport types validation version web
application_security,educational,13,"Java Security  
OAuth Frameworks  
TLS Certificates  
Secure Coding Practices  
Phishing Prevention  
OWASP Modules  
Web Application Firewalls  
XSS Protection  
SQL Injection Prevention  
Encryption Standards  
Cryptography Libraries  
Zero-Day Exploits",application coding day encryption java libraries modules oauth secure security sql tls web zero
application_security,educational,14,"- Java
- Python
- C++
- JavaScript
- Node.js
- Git
- Docker
- Kubernetes
- Ansible
- Ruby
- Go
- Rust
- Android SDK
- iOS SDK
- Flutter
- React Native
- Spring Framework
- Hibernate
- SQLAlchemy
- Apache Kafka
- Apache Cassandra
- Docker Hub
- AWS SDK
- Golang
- GoLang
- Django
- Ruby on Rails
- Spring Boot
- MySQL
- PostgreSQL
- Firebase
- AWS S3
- AWS Lambda
- AWS Elastic Beanstalk
- AWS Glue
- AWS SQS
- Amazon EC2
- AWS Elastic Compute Cloud
- Microsoft SQL Server
- Microsoft Azure
- Docker Compose
- Kubernetes
- Jenkins
- Bamboo
- Ansible
- GitLab CI/CD
- GitHub Actions
- Netlify
- Heroku
- Bitbucket
- JIRA
- Sourcegraph
- OWASP ZAP
- OWASP ZAP Shield
- OWASP Zipkin
- OWASP Zed Attack Research (ZAR) API
- Nmap
- Nessus
- Brane Secure
- FISHER
- OpenDNS",actions amazon android ansible apache api attack aws azure boot brane cloud compose compute django docker elastic firebase flutter framework git github hub ios java javascript lambda mysql native node postgresql python rails react research ruby rust sdk secure server shield spring sql zap zar zed
application_security,educational,15,"- HTTPS
- SSH
- LDAP
- JWT
- AES
- TCP/IP
- TLS
- SSL
- DNS
- HTTP
- DNSSEC
- OpenSSL
- SFTP
- OWASP
- REST API
- OWASP ZAP
- Nginx
- NGINX Security
- Apache
- Java Security
- Spring Boot
- Docker
- Kubernetes
- AWS SDKs
- Google Cloud Functions
- Microsoft Azure App Services",aes apache api app aws azure boot cloud dns docker functions google http https java jwt ldap nginx openssl rest security services spring ssh ssl tcp tls zap
application_security,educational,16,"1. Java
2. Python
3. C++
4. Node.js
5. Docker
6. Kubernetes
7. AWS SDK
8. OpenSSL
9. Git
10. Nginx
11. Docker Hub
12. AWS
13. Redis
14. MySQL
15. Apache
16. Spring Boot
17. Flask
18. Ruby on Rails
19. MongoDB
20. Docker Compose
21. GitLab
22. Terraform
23. Ansible
24. Kubernetes Operator
25. GoLang
26. K8s
27. Dockerfile
28. Docker Registry
29. AWS Lambda
30. CloudFormation
31. Kubernetes Cluster
32. Kubernetes API Server
33. Kubernetes Operator
34. Docker Engine
35. Kubernetes Secrets
36. Kubernetes Configmap
37. Kubernetes StatefulSet
38. Kubernetes Service
39. Kubernetes CronJob
40. Kubernetes Deployment
41. Kubernetes Job
42. Kubernetes Controller
43. Kubernetes Ingress Controller
44. Kubernetes Scheduler
4",ansible apache api aws boot cluster compose controller deployment docker engine git hub java job lambda mongodb mysql nginx node openssl operator python rails redis registry ruby scheduler sdk server service spring terraform
application_security,educational,17,"1. SSL/TLS
2. PKI
3. RSA
4. ECDSA
5. SHA-256
6. AES
7. HMAC
8. TLS
9. HTTPS
10. HTTP
11. SSL
12. SNI
13. SRL
14. CERT
15. TLSv1
16. TLSv1.1
17. TLSv1.2
18. TLSv1.3
19. TLSv1.5
20. TLSv1.5+SSLeay
21. TLSv1.5+AEAD
22. TLSv1.5+AESGCM
23. TLSv1.5+AES128-GCM-SHA256
24. TLSv1.5+AES128-CBC-SHA256
25. TLSv1.5+AES128-CBC-SHA384
26. TLSv1.5+AES128-CBC-SHA512
27. TLSv1.5+AES128-CBC-SHA512",aes cbc cert http https rsa sha ssl tls
application_security,educational,18,"1. SSL/TLS
2. HTTPS
3. JWT
4. AES
5. RSA
6. PKCS#7
7. SHA-256
8. DES
9. AES-CBC
10. SHA-512
11. MAC
12. HMAC
13. TLS
14. DTLS
15. SNI (Server Name Indication)
16. TSL
17. LOP (Location Protocol)
18. TLS 1.2
19. TLS 1.3
20. TLS 1.1
21. TLS 1.0
22. DHE
23. ECDH
24. Diffie-Hellman key exchange
25. SSH
26. PGP
27. Kerberos
28. GSS-API
29. X.509
30. X.509v3
31. LDAP
32. OAuth
33. OAuth2
34. JSON Web Tokens
35. OpenID Connect
36. OAuth Server Client Access Token (OIDCAT)
37. Bearer",access aes api bearer cbc client connect des exchange https json jwt key ldap location lop mac name oauth openid protocol rsa server sha ssh ssl tls token tokens web
application_security,educational,19,"1. Java
2. C++
3. Python
4. Spring
5. Hibernate
6. Docker
7. Kubernetes
8. Apache
9. Git
10. Nginx
11. MySQL
12. MongoDB
13. Docker Swarm
14. Kubernetes
15. Node.js
16. React.js
17. Vue.js
18. Angular.js
19. Django
20. Flask
21. Ruby on Rails
22. Spring Boot
23. React
24. Vue.js
25. Angular.js
26. JavaScript
27. TypeScript
28. Rust
29. Go
30. Solidity
31. D
32. Erlang
33. Scala
34. Kotlin
35. Prolog
36. F#
37. Julia
38. R
39. Python (Deep Learning)
40. TensorFlow
41. PyTorch
42. Keras
43. NumPy
44. SciPy
45. Statsmodels
46. Pandas
47. Matplotlib
48. Se",angular apache boot deep django docker git java javascript learning matplotlib mongodb mysql nginx node numpy python rails react ruby rust scala spring tensorflow typescript vue
application_security,educational,20,"1. Python
2. Java
3. C++
4. Ruby
5. PHP
6. Swift
7. JavaScript
8. Kotlin
9. Go
10. Docker
11. Kubernetes
12. Spring Framework
13. Django
14. Hibernate
15. SQLAlchemy
16. MongoDB
17. Redis
18. Node.js
19. React Native
20. AngularJS
21. Express.js
22. GraphQL
23. AWS SDK
24. MySQL
25. PostgreSQL
26. Amazon S3
27. Amazon EC2
28. Google Cloud Functions
29. Kubernetes
30. Git
31. Docker
32. Ansible
33. Terraform
34. Helm Chart
35. Jenkins CI/CD
36. Kubernetes
37. Docker Hub
38. Docker Compose
39. Dockerfile
40. Docker Secrets
41. Docker Volume
42. Nginx
43. Nginx Proxy
44. Apache HTTP Server
45. NGINX Configuration File
46. Ngin",amazon ansible apache aws chart cloud compose configuration django docker express file framework functions git google graphql helm http hub java javascript mongodb mysql native nginx node php postgresql proxy python react redis ruby sdk server spring swift terraform volume
application_security,offensive,1,"Injection
Overload
Fuzzing
BufferOverflow
Reflection
SQLInjection
CrossSiteScripting
XSS
BrokenAuthenticityCheck
CSRF
WebAccessControl
SQLInjection
ShellcodeInjection
CrossSiteRequest Forgery
BufferOverflow
CommandInjection
RemoteCodeExecution
ShellcodeInjection
ZeroDayExploits
SQLQueryInjection
CrossSiteRequest forgery
XSS
Cross Site Request Forgery
CSRF
Cross Site Scripting
WebAccess Control
Injection
Cross Site Request Forgery (CSRF)",control cross csrf reflection request site
application_security,offensive,2,"1. Injection
2. Overflow
3. Exploit
4. Privilege
5. BruteForce
6. ManInTheMiddle
7. XSS
8. SQLInjection
9. CSRF
10. Cross-SiteScripting
11. DenialOfService
12. FileUpload
13. Session hijacking
14. BufferOverflow
15. CommandInjection
16. XSSAttack
17. SQLInjectionAttack
18. CSRFAttack
19. PathTraversal
20. DirectoryTraversal
21. WebApplicationSecurity
22. RemoteCodeEvasion
23. BufferOverrun
24. SQLStatementExecution
25. XSSAndSQLInjection
26. WebAppFuzzer
27. HTTPProxyAttack
28. XSSPrevention
29. WebApplicationDefense
30. ApplicationControl
31. ApplicationProtection
32. ServerSideInjection
33. WebApplicationScanning
34. WebApplicationSafeguard
35. WebApplicationSecurityTesting
36. WebApplicationAttackDetection
37. WebAppCryptography
38. OWASPAP
39.",cross csrf overflow session
