class,subclass,query,response,tokens_extracted
network_security,evasive,9,"1. Tunneling
2. Spoofing
3. Pivoting
4. Evading
5. Scanning
6. Exploit
7. Vulnerability
8. Attack
9. Firewall
10. Intrusion Prevention System (IPS)
11. Vulnerability Assessment Tool (VAT)
12. Network Address Translation (NAT)
13. Intrusion Detection Systems (IDS)
14. Security Information and Event Management (SIEM)
15. Network Security Policy (NSP)
16. Blackholing
17. Whitehole
18. Evasion Techniques
19. Eavesdropping
20. Proxy Server
21. Sniffing
22. Packet Filtering
23. Routing
24. Traffic Management
25. Denial-of-Service (DoS)攻击
26. Mitigation
27. Vulnerability Disclosure
28. Penetration Testing
29. Security Framework
30. Secure Socket Layer (SSL) Connection
31. Remote Login
32. Snoop
33. Intrusion Prevention Device (IPED)
34. Reverse Addressing
35. Domain Name System (DNS)",address addressing and assessment attack blackholing connection denial-of-service detection device disclosure dns domain dos eavesdropping evading evasion event exploit filtering firewall framework ids information intrusion iped ips layer login management mitigation name nat network nsp packet penetration pivoting policy prevention proxy remote reverse routing scanning secure security server siem sniffing snoop socket spoofing ssl system systems techniques testing tool traffic translation tunneling vat vulnerability whitehole
network_security,evasive,10,"1. **Tunnel** - A method or mechanism for routing data between two networks.
2. **Spoofing** - The act of making something appear as if it belongs to another entity, usually for malicious purposes.
3. **Pivoting** - A technique used in intrusion detection systems (IDS) to identify potential threats within a network by monitoring traffic patterns.
4. **Evasive Techniques** - Methods that help secure sensitive information by minimizing exposure to known attack vectors.
5. **Network Attack** - An attempt to exploit vulnerabilities in a computer network to gain unauthorized access to the internal resources.
6. **Attack Vector** - The various methods through which an attacker attempts to breach a system or network.
7. **Intrusion Detection System (IDS)** - An automatic tool designed to detect unusual activity on a network and alert administrators when suspicious activity is detected.
8. **Information Gathering** - The process of obtaining necessary details about your network from other sources.
9. **Sensitive Data** - Information that contains personal identification, such as credit card numbers, Social Security numbers, or financial information.
10. **Phishing Attack** - The fraudulent practice of tricking users into revealing confidential information by manipulating them to send emails containing fake websites with links meant to",about access act activity administrators alert and another appear attack attacker attempt attempts automatic belongs between breach card computer confidential containing contains credit data designed details detect detected detection emails entity evasive exploit exposure fake financial for fraudulent from gain gathering help identification identify ids information internal into intrusion known links making malicious manipulating meant mechanism method methods minimizing monitoring necessary network networks numbers obtaining other patterns personal phishing pivoting potential practice process purposes resources revealing routing secure security send sensitive social something sources spoofing such suspicious system systems technique techniques that the them threats through tool traffic tricking tunnel two unauthorized unusual used users usually various vector vectors vulnerabilities websites when which with within your
network_security,destructive,1,"Sure, here is a list of 256 domain-specific terms involving network security:

1. Floods
2. Disruption
3. Denial of Service (DoS)
4. Black Hole
5. Poisonous Leak
6. Vulnerable Site
7. Zero-Day Exploit
8. Brute-Force Attack
9. Phishing Attacks
10. Man-in-the-Middle (MitM) Attacks
11. Phishing Scam
12. Social Engineering Tactics
13. Backdoor Installation
14. Remote Access Services
15. DDoS Mitigation Techniques
16. Intrusion Detection Systems (IDS)
17. Traffic Analysis Tools
18. Advanced Persistent Threat (APT)
19. Man-in-the-Loop (MIL) Testing
20. Phage Virus
21. Malware Ransack
22. Command & Control (C&C) Malware
23. DDoS Botnet
24. Siphon Attack
25. Worm Virus
26. Phishing Campaign
27. Command-and-Control Network (CCN)
28. Eavesdropping
29. Privilege Escalation",access advanced analysis apt attack attacks backdoor black botnet brute-force campaign ccn command command-and-control control ddos denial detection disruption domain-specific dos eavesdropping engineering escalation exploit floods here hole ids installation intrusion involving leak list malware man-in-the-loop man-in-the-middle mil mitigation mitm network persistent phage phishing poisonous privilege ransack remote scam security service services siphon site social sure systems tactics techniques terms testing threat tools traffic virus vulnerable worm zero-day
network_security,destructive,2,"*DDoS (Distributed Denial of Service) *NAT (Network Address Translation) *TROQ (TCP Over Round Trip Time) *BGP (Border Gateway Protocol) *WAF (Web Application Firewall) *ICMP (Internet Message Class) *VLAN (Virtual Local Area Network) *Flood (large volume of data packets directed at a target or service over the Internet) *Hijacking (interfering with normal operations) *Squid (web proxy) *Heartbeat (repeated packet loss detection and recovery from network link failure) *DNS (Domain Name System) *Ping (packet sending rate test) *RDP (Remote Desktop Protocol) *TLS (Transport Layer Security) *CSP (Content Security Policy) *Kali Linux *Shell (command executed directly on a remote machine) *SSH (Secure Shell) *HTTP (Hypertext Transfer Protocol) *Tunneling protocol *OWASP (Open Web Application Secure) *MPLS (Multiprotocol Label Switching) *L4/L7 (Layer 4/7, depending on the scope of the protocol used) *UDP (User Datagram Protocol)",address and application area bgp border class command content csp data datagram ddos denial depending desktop detection directed directly distributed dns domain executed failure firewall flood from gateway heartbeat hijacking http hypertext icmp interfering internet kali label large layer link linux local loss machine message mpls multiprotocol name nat network normal open operations over owasp packet packets ping policy protocol proxy rate rdp recovery remote repeated round scope secure security sending service shell squid ssh switching system target tcp test the time tls transfer translation transport trip troq tunneling udp used user virtual vlan volume waf web with
network_security,destructive,3,"1. Flood Disruption
2. Denial of Service
3. Network Blackout
4. Traffic Jam
5. Port Cutoff
6. Server Halt
7. Firewall Override
8. Vulnerability Exploitation
9. IP Blocking
10. Denial of Information Access
11. Proxy Banishment
12. ARP Poisoning
13. DNS Hijacking
14. Web Banning
15. SSL/TLS Encryption
16. TLS Reconfiguration
17. ICMP Flood
18. SYN Flooding
19. UDP Flood
20. TCP Sniffing
21. ICMP Eavesdropping
22. SYN Eavesdropping
23. IP Spoofing
24. ICMP Echo Request
25. ICMP Echo Reply
26. Port Range Flood
27. DNS Query Flood
28. DNS Cache Poisoning
29. HTTP Flood Attack
30. FTP Flood
31. SMTP Flood
32. IMAP Flood
33. SNMP Flood
34. DHCP Flood
35. ARP Flood
36. ICMP Redirect
37. UDP Broadcast
38. TCP Broadcast",access arp attack banishment banning blackout blocking broadcast cache cutoff denial dhcp disruption dns eavesdropping echo encryption exploitation firewall flood flooding ftp halt hijacking http icmp imap information jam network override poisoning port proxy query range reconfiguration redirect reply request server service smtp sniffing snmp spoofing ssl syn tcp tls traffic udp vulnerability web
network_security,destructive,4,"1. Flood: A large volume of data or water.
2. Disruption: A state or condition that disrupts normal operation.
3. Denial of Service (DoS): The act of overwhelming a service with excessive traffic so it cannot provide any services effectively.
4. Rootkit: A malicious software component designed for hiding and evading detection.
5. Vulnerability: A gap in system capabilities that allows an attacker to gain unauthorized access.
6. Exploit: A successful attempt by a malicious entity to exploit vulnerabilities in a system.
7. Phishing: Tactics used to trick people into revealing sensitive information.
8. Social Engineering: Techniques involving manipulation of human psychology, often using emotional appeals and social media platforms.
9. Ransomware: A type of malware that locks files and demands ransom as compensation.
10. Malware: Software specifically designed to cause harm or damage.
11. DDoS: Distributed Denial of Service attack.
12. Network Blackout: A complete shutdown of a computer or communications network due to deliberate interference with its functionality.
13. Firewall: Hardware or software device placed between a computer and external networks or intranet.
14. Intrusion Detection System (IDS): A tool that monitors networks for unusual activity",access act activity allows and any appeals attack attacker attempt between blackout cannot capabilities cause communications compensation complete component computer condition damage data ddos deliberate demands denial designed detection device disruption disrupts distributed dos due effectively emotional engineering entity evading excessive exploit external files firewall flood for functionality gain gap hardware harm hiding human ids information interference into intranet intrusion involving its large locks malicious malware manipulation media monitors network networks normal often operation overwhelming people phishing placed platforms provide psychology ransom ransomware revealing rootkit sensitive service services shutdown social software specifically state successful system tactics techniques that the tool traffic trick type unauthorized unusual used using volume vulnerabilities vulnerability water with
network_security,destructive,5,"1. DDoS attack
2. SYN flood
3. SYN-ACK bomb
4. DNS tampering
5. Denial of Service (DoS) breach
6. Smurf attack
7. IP address spoofing
8. TCP connection hijacking
9. ICMP echo request
10. Network scanning techniques
11. Vulnerability assessment
12. Malware spread
13. Firewall misconfiguration
14. Port scan
15. Web application firewall (WAF)
16. Traffic shaping
17. IP address scrubbing
18. Deny-of-service operation (DoO)
19. Buffer overflow exploit
20. Man-in-the-middle attack
21. Session hijacking
22. Zero-day vulnerability
23. Denying service (DenY)
24. Network segmentation
25. Intrusion detection system (IDS)
26. Network congestion control
27. Blackhat hacking
28. Denial of Service (DoS) attack
29. Distributed Denial of Service (DDoS)
30. Server-side intrusion detection systems (SIEMs)
31. Network sniffing
32. TCP window scaling
3",address application assessment attack blackhat bomb breach buffer congestion connection control ddos denial deny deny-of-service denying detection distributed dns doo dos echo exploit firewall flood hacking hijacking icmp ids intrusion malware man-in-the-middle misconfiguration network operation overflow port request scaling scan scanning scrubbing segmentation server-side service session shaping siems smurf sniffing spoofing spread syn syn-ack system systems tampering tcp techniques traffic vulnerability waf web window zero-day
network_security,destructive,6,"1. Flood: Overwhelming large amounts of data with too little processing power or bandwidth.
2. Disruption: The loss of normal service due to an event that disrupts normal operations or services.
3. Denial: Blocking access to certain resources without permission to prevent use.
4. Attack: A malicious act intended to cause harm or damage to someone or something.
5. Vulnerability: An exploitable weakness or fault in computer systems, networks, software, etc., that allows unauthorized access to them.
6. Exploit: Use of flaws in software or hardware for malicious purposes.
7. Mitigation: Techniques used to limit or eliminate risks associated with vulnerabilities.
8. Penetration Testing: A simulated attack on a system designed to reveal weaknesses before actual attacks can be conducted.
9. Endpoint Detection and Response (EDR): Tools that monitor for suspicious activity and respond to detected threats, often within the context of cybersecurity tools.
10. Malware: Computer programs or other malicious software designed to steal information from a computer or network.
11. DDoS: Distributed DoS attack (DDoS) is a type of distributed denial-of-service attack where a large number of computers try to overwhelm a server with requests at once.
12. Rootkit: A",access act activity actual allows amounts and associated attack attacks bandwidth before blocking can cause certain computer computers conducted context cybersecurity damage data ddos denial denial-of-service designed detected detection disruption disrupts distributed dos due edr eliminate endpoint etc event exploit exploitable fault flaws flood for from hardware harm information intended large limit little loss malicious malware mitigation monitor network networks normal number often once operations other overwhelm overwhelming penetration permission power prevent processing programs purposes requests resources respond response reveal risks rootkit server service services simulated software someone something steal suspicious system systems techniques testing that the them threats too tools try type unauthorized use used vulnerabilities vulnerability weakness weaknesses where with within without
network_security,destructive,7,"1. Flooding
2. Disruption
3. Denial
4. Vulnerability
5. Sandstorm
6. Storm Surge
7. Network Blackout
8. Network Overhaul
9. Network Surge
10. Network Hijack
11. Firewall
12. Intrusion Detection System (IDS)
13. Intrusion Prevention System (IPS)
14. Zero-Day Exploit
15. Advanced Persistent Threats (APTs)
16. Distributed Denial-of-Service (DDoS) Attack
17. Backdoor
18. Privilege Escalation
19. Privileged Access
20. Network Configuration Management
21. Security Patch
22. Secure Boot
23. Network Segmentation
24. Border Gateway Protocol (BGP)
25. Intrusion Behavior Analysis (IBA)
26. Network Address Translation (NAT)
27. Dynamic Host Configuration Protocol (DHCP)
28. Virtual Private Network (VPN)
29. Network Address Pooling
30. Denial of Service (DoS)
31. Intrusion Defense Mechanism (IDM)
32. Mitigation Strategy
33. Intrusion Detection",access address advanced analysis apts attack backdoor behavior bgp blackout boot border configuration ddos defense denial denial-of-service detection dhcp disruption distributed dos dynamic escalation exploit firewall flooding gateway hijack host iba idm ids intrusion ips management mechanism mitigation nat network overhaul patch persistent pooling prevention private privilege privileged protocol sandstorm secure security segmentation service storm strategy surge system threats translation virtual vpn vulnerability zero-day
network_security,destructive,8,"1. Floodgate Disruption
2. Denial-of-Service
3. Network Blackout
4. DDoS Attack
5. Traffic Manipulation
6. Phishing Vulnerability
7. Denial-of-Access
8. Firewall Limitations
9. Server Hacks
10. Vulnerable IP Addresses
11. Denial of Service (DOS)
12. Network Intrusion Prevention System (NIPS)
13. Deny-Signaling Protocol (DSRP)
14. Port Scanning Techniques
15. Distributed Denial-of-Service (DDoS) Attacks
16. Web Application Firewall (WAF)
17. Vulnerability Scanning
18. TCP Port Configuration
19. Denial of Service (DOS) Technique
20. Smurf Attack
21. ICMP Redirect
22. ARP Poisoning Technique
23. Ping of Death
24. SYN Flooding
25. UDP Port Scanning
26. DDoS Mitigation Methods
27. Denial of Service Detection
28. IP Spoofing Technique
29. Network Security Policies
30. Denial-of-Service (DOS)",addresses application arp attack attacks blackout configuration ddos death denial denial-of-access denial-of-service deny-signaling detection disruption distributed dos dsrp firewall floodgate flooding hacks icmp intrusion limitations manipulation methods mitigation network nips phishing ping poisoning policies port prevention protocol redirect scanning security server service smurf spoofing syn system tcp technique techniques traffic udp vulnerability vulnerable waf web
network_security,destructive,9,"1. Flooding - The deliberate introduction of malicious data into the network or local area network (LAN) to disrupt services.
2. Denial - A method used to deliberately block traffic from specific systems by making them unable to deliver legitimate content or services.
3. Storm surge - A type of flooding that occurs when significant rain causes localized landslides and debris flows on roads and rivers, disrupting power supplies.
4. Black hole - An example of flooding in an online environment where the system is flooded with malicious traffic or resources, severely impacting normal operations.
5. Storm surge disruption - This refers to the flooding caused by a storm surge affecting the network infrastructure, leading to disruptions or failures in services.
6. Floodlighting - A technique that uses floodlighting lights to flood the internet or a specific area, potentially creating false positives in DNS query traffic that can lead to service disruptions.
7. Storm surge denial - A method where attackers create conditions that cause the storm surge flooding to reflect back onto the target, overwhelming the defense mechanisms and causing significant service interruptions.
8. Cloudfront - A cloud-based content delivery network that distributes web content through multiple servers around the world, typically delivering files from regions such as North America, Asia Pacific, Europe, Africa, and South America.",affecting africa america and area around asia attackers back black block can cause caused causes causing cloud-based cloudfront conditions content create creating data debris defense deliberate deliberately deliver delivering delivery denial disrupt disrupting disruption disruptions distributes dns environment europe example failures false files flood flooded flooding floodlighting flows from hole impacting infrastructure internet interruptions into introduction lan landslides lead leading legitimate lights local localized making malicious mechanisms method multiple network normal north occurs online onto operations overwhelming pacific positives potentially power query rain refers reflect regions resources rivers roads servers service services severely significant south specific storm such supplies surge system systems target technique that the them this through traffic type typically unable used uses web when where with world
network_security,destructive,10,"1. Flooding - A widespread network attack that disrupts service delivery.
2. Denial-of-Service (DoS) Attack - An attack designed to overwhelm or disable websites and services over a period of time.
3. IP Spoofing - The practice of impersonating another device's address for communication on a network.
4. ARP poisoning - The technique of replacing an actual device's MAC address with someone else’s for spoofing purposes.
5. Distributed Denial of Service (DDoS) - A method of disrupting the availability of a Web server through multiple computer servers simultaneously.
6. DDoS Flood - A large number of simultaneous requests directed at a target server using various attack methods.
7. Vulnerability Scanning - Checking for flaws in system security policies and protocols.
8. Rootkit - A tool used to hide itself and maintain persistence on a machine without user knowledge.
9. SQL Injection - A technique used to exploit vulnerabilities in databases to access unauthorized data.
10. Buffer Overflow - A programming error where an application reads into an array larger than its allocated capacity.
11. SYN Flood - An attack that sends large numbers of SYN packets, overwhelming TCP connections.
12. Phishing - The tactic of tricking users into revealing personal information via",access actual address allocated and another application arp array attack availability buffer capacity checking communication computer connections data databases ddos delivery denial denial-of-service designed device's directed disable disrupting disrupts distributed dos else error exploit flaws flood flooding for hide impersonating information injection into its itself knowledge large larger mac machine maintain method methods multiple network number numbers over overflow overwhelm overwhelming packets period persistence personal phishing poisoning policies practice programming protocols purposes reads replacing requests revealing rootkit scanning security sends server servers service services simultaneous simultaneously someone spoofing sql syn system tactic target tcp technique than that the through time tool tricking unauthorized used user users using various via vulnerabilities vulnerability web websites where widespread with without
application_security,defensive,1,"1. Application-Level Security (ALS)
2. Code-Security
3. Denial-of-Service (DoS) Protection
4. Eavesdropping Prevention
5. Forgery Detection
6. Firewall Configuration
7. Information Disclosure
8. Intrusion Detection Systems (IDS)
9. Malware Prevention
10. Network Security
11. OWASP Top Ten Best Practices
12. Penetration Testing
13. Privilege Escalation Detection
14. Resource Management
15. Vulnerability Assessment
16. Web Application Attack Scoring
17. Zero-Day Exploits
18. Access Control
19. API Security
20. DDoS Prevention Tools
21. Email Security
22. Firewalls vs Intruders
23. HTTP/HTTPS Headers
24. Intrusion Detection
25. IP Address Validation
26. Keyloggers
27. Malicious Software Removal
28. Password Hashing Algorithms
29. Proxy Services
30. Session Management
31. Trojan Horse Attacks
32. User Authentication
33. Vulnerable APIs
34. Web Application Frameworks
35.",access address algorithms als api apis application application-level assessment attack attacks authentication best code-security configuration control ddos denial-of-service detection disclosure dos eavesdropping email escalation exploits firewall firewalls forgery frameworks hashing headers horse http https ids information intruders intrusion keyloggers malicious malware management network owasp password penetration practices prevention privilege protection proxy removal resource scoring security services session software systems ten testing tools top trojan user validation vulnerability vulnerable web zero-day
application_security,defensive,2,"1. **Validation**
   - Input Validation
   - Response Validation

2. **Sanitization**
   - Data Sanitization
   - HTTP Headers Sanitization

3. **Patching**
   - Application Patch Management
   - Vulnerability Patch Management

4. **Scanning**
   - Penetration Scanning
   - Automated Scanning

5. **Diving**
   - Security Diving

6. **Penetration Testing**
   - Advanced Penetration Testing

7. **Insider Threats**
   - Internal Threats

8. **Red Team**
   - Red Team Operations

9. **Black Hat**
   - Hacker

10. **White Hat**
    - White-hat hacker

11. **Advanced Exploits**
    - Advanced Exploit Development

12. **Zero Day**
    - Zero-day exploit

13. **Exploit Development**
    - Exploit R&D

14. **Exploit Kits**
    - Exploit Kit Development

15. **Security Research**
    - Security Researcher

16. **Code Review**
    - Code Quality Check

17. **Security Auditing**
    - Security Audit

18. **Confidential Data",advanced application audit auditing automated black check code confidential data day development diving exploit exploits hacker hat headers http input insider internal kit kits management operations patch patching penetration quality red research researcher response review sanitization scanning security team testing threats validation vulnerability white white-hat zero zero-day
application_security,defensive,3,"1. Application Control (AC)
2. Application Security (AS)
3. Application Layer Protection (ALP)
4. Application Management System (AMS)
5. Application Vulnerability Analysis (AVA)
6. Application Environment Assessment (AEA)
7. Application Framework (AF)
8. Application Firewall (AFW)
9. Application Gateway (AG)
10. Application Monitoring (AM)
11. Application Dependency (AD)
12. Application Service Provider (ASP)
13. Application Security Assessment (ASA)
14. Application Performance Optimization (APO)
15. Application Risk Evaluation (ARE)
16. Application Configuration Management (ACM)
17. Application Security Incident Response (ASI)
18. Application Security Testing (AST)
19. Application Security Policy (ASP)
20. Application Security Engineering (ASE)
21. Application Security Implementation (API)
22. Application Security Management (ASM)
23. Application Security Compliance (ASC)
24. Application Security Compliance Management (ASCMM)
25. Application Security Lifecycle (ASCIL)
26. Application Security Audit (ASA)
27. Application Security Best Practices (ASBP)
28. Application Security DevOps (ASDOP)
29. Application Security Dev",acm aea afw alp ams analysis api apo application are asa asbp asc ascil ascmm asdop ase asi asm asp assessment ast audit ava best compliance configuration control dependency dev devops engineering environment evaluation firewall framework gateway implementation incident layer lifecycle management monitoring optimization performance policy practices protection provider response risk security service system testing vulnerability
application_security,defensive,4,"1. **Verification**  
2. **Authentication**  
3. **Authorization**  
4. **Access Control**  
5. **User Authentication**  
6. **Security Token**  
7. **Token Authentication**  
8. **Session Management**  
9. **Password Hashing**  
10. **Secure Storage**  
11. **Data Encryption**  
12. **Encryption Method**  
13. **Cryptographic Algorithm**  
14. **Secure Connection**  
15. **SFTP Protocol**  
16. **SSH Key Pair**  
17. **SSH Session**  
18. **HTTPS Protocol**  
19. **SSL/TLS Certificate**  
20. **SSL/Truststore**  
21. **TLS Configuration**  
22. **TCP/IP**  
23. **Port Mapping**  
24. **Virtual Hosts**  
25. **Dovecot Mail Server**  
26. **IPSEC**  
27. **IKE** (Internet Key Exchange)  
28. **IKEv2**  
29. **IKEv3**  
30. **IKEv4**  
31. **AH Tunneling**",access algorithm authentication authorization certificate configuration connection control cryptographic data dovecot encryption exchange hashing hosts https ike ikev internet ipsec key mail management mapping method pair password port protocol secure security server session sftp ssh ssl storage tcp tls token truststore tunneling user verification virtual
application_security,defensive,5,"1. **Validation**: The process of ensuring that data conforms to specified rules.
2. **Sanitization**: The transformation or modification of a text to comply with certain requirements or conventions.
3. **Patch**: A correction or repair to protect against vulnerabilities.
4. **Insider Threats**: Any threat coming from within an organization, often associated with unauthorized access or malicious activities.
5. **Penetration Testing**: An effort to identify and exploit weaknesses in network security systems.
6. **Zero Trust Architecture**: A secure approach to managing access based on trustless mechanisms rather than specific identities.
7. **Application Layer Security**: Ensuring that applications behave securely by controlling their interaction with other resources.
8. **App Access Control**: Systems used for restricting access to applications to prevent unauthorized use.
9. **Access Token Authentication**: The practice of using tokens to verify user identity during application authentication processes.
10. **Web Application Firewall (WAF)**: A network security solution designed to monitor and block web application attacks like SQL injection, cross-site scripting (XSS), and more.
11. **SQL Injection**: A form of cyber attack where an attacker uses injected code to perform malicious actions within a database query.
12. **Cross-Site Scripting (X",access actions activities against and any app application applications approach architecture associated attack attacker attacks authentication based behave block certain code coming comply conforms control controlling conventions correction cross-site cyber data database designed during effort ensuring exploit firewall for form from identify identities identity injected injection insider interaction layer like malicious managing mechanisms modification monitor more network often organization other patch penetration perform practice prevent process processes protect query rather repair requirements resources restricting rules sanitization scripting secure securely security solution specific specified sql systems testing text than that the their threat threats token tokens transformation trust trustless unauthorized use used user uses using validation verify vulnerabilities waf weaknesses web where with within xss zero
application_security,defensive,6,"1. **Validation**
   - **Sanitization**  
     - **Patch**  
       - **Context**: Application is subjected to a set of steps aimed at verifying its integrity or authenticity.
       - **Jargon**: Secure code verification process.
       - **Insider Language**: ""Validate"" vs. ""verify,"" ""test"" vs. ""validate.""
   - **Patching**  
     - **Context**: The application's protection mechanism against unauthorized access attempts.
     - **Insider Language**: ""Secure coding practices"" instead of ""patching.""

2. **Security Audit**
   - **Testing**  
     - **Context**: An inspection conducted by someone outside the organization to assess the effectiveness of existing defenses.
     - **Insider Language**: ""An independent third party checks for vulnerabilities"" versus ""an internal team tests the system.""
   - **Compliance**  
     - **Context**: Ensuring adherence to regulatory standards that protect sensitive information.
     - **Insider Language**: ""Comply with industry standards"" versus ""ensure compliance with relevant regulations.""

3. **Authentication**
   - **Authorization**  
     - **Context**: Controls over who can access a resource based on predefined criteria.
     - **Insider Language**: ""Access control mechanisms",access adherence against aimed application application's assess attempts audit authentication authenticity authorization based can checks code coding compliance comply conducted context control controls criteria defenses effectiveness ensure ensuring existing for independent industry information insider inspection instead integrity internal its jargon language mechanism mechanisms organization outside over party patch patching practices predefined process protect protection regulations regulatory relevant resource sanitization secure security sensitive set someone standards steps subjected system team test testing tests that the third unauthorized validate validation verification verify verifying versus vulnerabilities who with
application_security,defensive,7,"1. **Validations** - Process checks or tests that ensure input data meets specific requirements.
2. **Sanitizations** - The act of converting or de-serializing data before storing it or processing it; also known as ""encoding"" where characters are replaced with numbers, symbols, or other representations.
3. **Patches** - Software modifications to fix vulnerabilities.
4. **Defense** - Strategies for protecting against attacks on systems or applications.
5. **Security** - Measures taken to prevent or detect unauthorized access to information or networks.
6. **Intrusion Detection System (IDS)** - A system that monitors and analyzes network traffic to identify potentially malicious activity.
7. **Malware** - Computer software designed to harm, disrupt, or deface computer systems or networks.
8. **Attack Surface** - Comprehensive list of potential attack vectors within an organization's systems.
9. **White Box Testing** - Testing performed without using any binary, focusing instead on inputs and interactions between code and the environment being tested.
10. **Black Box Testing** - Testing in which the functionality of software is determined through its interface to the outside world rather than its internal state.
11. **Red Team Operation** - An undercover team of individuals who conduct covert",access act activity against also analyzes and any applications are attack attacks before being between binary black box characters checks code comprehensive computer conduct converting covert data de-serializing deface defense designed detect detection determined disrupt encoding ensure environment fix focusing for functionality harm identify ids individuals information input inputs instead interactions interface internal intrusion its known list malicious malware measures meets modifications monitors network networks numbers operation organization's other outside patches performed potential potentially prevent process processing protecting rather red replaced representations requirements sanitizations security software specific state storing strategies surface symbols system systems taken team tested testing tests than that the through traffic unauthorized undercover using validations vectors vulnerabilities where which white who with within without world
application_security,defensive,8,"1. XSS (Cross-Site Scripting)
2. CSRF (Cross-Site Request Forgery)
3. SQL Injection
4. Phishing
5. Web Scraping
6. Session Management
7. Tokenization
8. Cookie Management
9. Data Encryption
10. Caching Mechanisms
11. Content Security Policy (CSP)
12. Cross-Origin Resource Sharing (CORS)
13. Cross-Site Scripting (XSS) Prevention
14. SQL Injection Prevention
15. Cross-Site Request Forgery Prevention
16. OWASP Top Ten
17. Cross-site Request Forgery Protection
18. Secure Coding Practices
19. HTTP Basic Authentication
20. HTTPS/SSL
21. Content Security Policy (CSP) Validation
22. Access Control List (ACL)
23. Input Masking (IM)
24. Regular Expression Matching (RE)
25. X-Forwarded-For Header
26. IP Whitelisting
27. Blacklist Exploit
28. Zero-Day Exploits
29. Application Binary Interface (ABI)
30. Application Layer Protocol
31. Application Layer Gateway (AL",abi access acl application authentication basic binary blacklist caching coding content control cookie cors cross-origin cross-site csp csrf data encryption exploit exploits expression forgery gateway header http https injection input interface layer list management masking matching mechanisms owasp phishing policy practices prevention protection protocol regular request resource scraping scripting secure security session sharing sql ssl ten tokenization top validation web whitelisting x-forwarded-for xss zero-day
application_security,defensive,9,"1. **Validation**
   - **Sanitization**
     - **Patch**
       - **Salted**
         - **Hash**
           - **Digest**
             - **Secure**

### Additional Jargon

- **Tunneling**: A technique used in the internet of things (IoT) where small nodes transmit data over untrusted networks or infrastructure.
  
- **Hybrid Authentication**: A model combining authentication mechanisms from both symmetric and asymmetric encryption algorithms.

- **Data Integrity Checks**: Verifying the integrity and authenticity of data before it is transmitted or processed.

- **Multi-Factor Authentication (MFA)**: A security feature that requires users to verify their identity using multiple methods, such as passwords, biometrics, or one-time passcodes.",additional algorithms and asymmetric authentication authenticity before biometrics both checks combining data digest encryption feature from hash hybrid identity infrastructure integrity internet iot jargon mechanisms methods mfa model multi-factor multiple networks nodes one-time over passcodes passwords patch processed requires salted sanitization secure security small such symmetric technique that the their things transmit transmitted tunneling untrusted used users using validation verify verifying where
application_security,defensive,10,"1. **Validation**
2. **Sanitization**
3. **Patching**
4. **Defense**  
5. **Security**  
6. **Insider**
7. **Context**  
8. **Scope**  
9. **Attack**  
10. **Response**  
11. **Recovery**  
12. **Incident**  
13. **Mitigation**  
14. **Baseline**  
15. **Test**  
16. **Audit**  
17. **Scanning**  
18. **Monitoring**  
19. **Penetration**  
20. **Intrusion**  
21. **Malware**  
22. **Exploit**  
23. **Injection**  
24. **Spoofing**  
25. **Authentication**  
26. **Cryptography**  
27. **Hashing**  
28. **Encryption**  
29. **Authentication**  
30. **Session**  
31. **Cookie**  
32. **CSRF**  
33. **XSS**  
34. **SQL Injection**  
35. **XMLRPC**  
36.",attack audit authentication baseline context cookie cryptography csrf defense encryption exploit hashing incident injection insider intrusion malware mitigation monitoring patching penetration recovery response sanitization scanning scope security session spoofing sql test validation xmlrpc xss
application_security,educational,1,"1. API (Application Programming Interface)
2. CDN (Content Delivery Network)
3. DevOps (Development Operations)
4. ECS (Elastic Compute Service)
5. Docker (Digital Object Identifier)
6. Kubernetes (Key Workload Engineering)
7. NGINX (Nginx web server)
8. AWS (Amazon Web Services)
9. SQL (Structured Query Language)
10. JWT (JSON Web Token)
11. API Gateway (Application-Level Gateway)
12. CI/CD (Continuous Integration/Continuous Deployment)
13. VCAP (Virtual Cloud Agents)
14. DDoS (Denial-of-Service) Attack
15. AWS EBS (Elastic Block Store)
16. AWS WAF (Web Application Firewall)
17. AWS WAF WFS (web filtering services)
18. API Gateway
19. AWS CLI (Command Line Interface for AWS)
20. API Management
21. API Gateway
22. API Server
23. AWS SDK
24. AWS SDK EC2
25. Amazon SageMaker
26. Elastic Load Balancer
27. Auto Scaling
28. Lambda (Serverless Function)
29. AutoScaling",agents amazon api application application-level attack auto autoscaling aws balancer block cdn cli cloud command compute content continuous ddos delivery denial-of-service deployment development devops digital docker ebs ecs elastic engineering filtering firewall for function gateway identifier integration interface json jwt key kubernetes lambda language line load management network nginx object operations programming query sagemaker scaling sdk server serverless service services sql store structured token vcap virtual waf web wfs workload
